date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:13:31	3022/3022	---M--	200	added ('OK')	text/xml	date:Thu,%2016%20Dec%202021%2006:43:30%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Frealme-c21y-cross-blue-4gb-ram-64gb-storage-medium%2F&format=xml	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/oembed/1.0/embed6d43	(from http://localhost/wordpress/product/realme-c21y-cross-blue-4gb-ram-64gb-storage-medium/)
12:13:32	1437/1437	---M--	200	added ('OK')	image/jpeg	etag:%2259d-5d05a6493645e%22	http://localhost/wordpress/wp-content/uploads/thumbs_dir/realme-c21y-cross-blue-4gb-ram-64gb-storage-medium-pft6olib54nkgksqrj259lhmj2wtrw8jetd0ya9bqs.jpg	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-content/uploads/thumbs_dir/realme-c21y-cross-blue-4gb-ram-64gb-storage-medium-pft6olib54nkgksqrj259lhmj2wtrw8jetd0ya9bqs.jpg	(from http://localhost/wordpress/product/realme-c21y-cross-blue-4gb-ram-64gb-storage-medium/)
12:13:32	37544/37544	---M--	200	added ('OK')	image/jpeg	etag:%2292a8-5d05a754af905%22	http://localhost/wordpress/wp-content/uploads/2021/11/canon-eos-1500d-241-digital-slr-camera-black-with-ef-s18-55-is-ii-lens.jpg	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-content/uploads/2021/11/canon-eos-1500d-241-digital-slr-camera-black-with-ef-s18-55-is-ii-lens.jpg	(from http://localhost/wordpress/product/canon-eos-1500d-24-1-digital-slr-camera-black-with-ef-s18-55-is-ii-lens/)
12:13:33	961/961	---M--	200	added ('OK')	application/rss+xml	etag:%22109b69a8afe4e1e0f01c4b83edae0a03%22	http://localhost/wordpress/product/canon-eos-1500d-24-1-digital-slr-camera-black-with-ef-s18-55-is-ii-lens/feed/	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product/canon-eos-1500d-24-1-digital-slr-camera-black-with-ef-s18-55-is-ii-lens/feed/index.html	(from http://localhost/wordpress/product/canon-eos-1500d-24-1-digital-slr-camera-black-with-ef-s18-55-is-ii-lens/)
12:13:33	13487/13487	---MC-	200	added ('OK')	application/json	date:Thu,%2016%20Dec%202021%2006:43:32%20GMT	http://localhost/wordpress/wp-json/wp/v2/product/1328	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/wp/v2/product/1328.json	(from http://localhost/wordpress/product/canon-eos-1500d-24-1-digital-slr-camera-black-with-ef-s18-55-is-ii-lens/)
12:13:34	3248/3248	---M--	200	added ('OK')	application/json	date:Thu,%2016%20Dec%202021%2006:43:33%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fcanon-eos-1500d-24-1-digital-slr-camera-black-with-ef-s18-55-is-ii-lens%2F	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/oembed/1.0/embedc3d0.json	(from http://localhost/wordpress/product/canon-eos-1500d-24-1-digital-slr-camera-black-with-ef-s18-55-is-ii-lens/)
12:13:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Dec%202021%2006:43:34%20GMT	http://localhost/wordpress/?p=1328	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/index8d07.html	(from http://localhost/wordpress/product/canon-eos-1500d-24-1-digital-slr-camera-black-with-ef-s18-55-is-ii-lens/)
12:13:36	3382/3382	---M--	200	added ('OK')	text/xml	date:Thu,%2016%20Dec%202021%2006:43:34%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fcanon-eos-1500d-24-1-digital-slr-camera-black-with-ef-s18-55-is-ii-lens%2F&format=xml	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/oembed/1.0/embedf373	(from http://localhost/wordpress/product/canon-eos-1500d-24-1-digital-slr-camera-black-with-ef-s18-55-is-ii-lens/)
12:13:37	44039/44039	---M--	200	added ('OK')	image/jpeg	etag:%22ac07-5d05a754b2002%22	http://localhost/wordpress/wp-content/uploads/2021/11/canon-eos-80d-242mp-digital-slr-camera-black-ef-s-18-135mm-f-35-56.jpg	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-content/uploads/2021/11/canon-eos-80d-242mp-digital-slr-camera-black-ef-s-18-135mm-f-35-56.jpg	(from http://localhost/wordpress/product/canon-eos-80d-24-2mp-digital-slr-camera-black-ef-s-18-135mm-f-3-5-5-6-image-stabilization-usm-lens-kit/)
12:13:37	1056/1056	---M--	200	added ('OK')	application/rss+xml	etag:%22109b69a8afe4e1e0f01c4b83edae0a03%22	http://localhost/wordpress/product/canon-eos-80d-24-2mp-digital-slr-camera-black-ef-s-18-135mm-f-3-5-5-6-image-stabilization-usm-lens-kit/feed/	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product/canon-eos-80d-24-2mp-digital-slr-camera-black-ef-s-18-135mm-f-3-5-5-6-image-stabilization-usm-lens-kit/feed/index.html	(from http://localhost/wordpress/product/canon-eos-80d-24-2mp-digital-slr-camera-black-ef-s-18-135mm-f-3-5-5-6-image-stabilization-usm-lens-kit/)
12:13:38	14280/14280	---MC-	200	added ('OK')	application/json	date:Thu,%2016%20Dec%202021%2006:43:36%20GMT	http://localhost/wordpress/wp-json/wp/v2/product/1329	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/wp/v2/product/1329.json	(from http://localhost/wordpress/product/canon-eos-80d-24-2mp-digital-slr-camera-black-ef-s-18-135mm-f-3-5-5-6-image-stabilization-usm-lens-kit/)
12:13:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Dec%202021%2006:43:38%20GMT	http://localhost/wordpress/?p=1329	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/indexd944.html	(from http://localhost/wordpress/product/canon-eos-80d-24-2mp-digital-slr-camera-black-ef-s-18-135mm-f-3-5-5-6-image-stabilization-usm-lens-kit/)
12:13:39	3393/3393	---M--	200	added ('OK')	application/json	date:Thu,%2016%20Dec%202021%2006:43:37%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fcanon-eos-80d-24-2mp-digital-slr-camera-black-ef-s-18-135mm-f-3-5-5-6-image-stabilization-usm-lens-kit%2F	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/oembed/1.0/embeda2be.json	(from http://localhost/wordpress/product/canon-eos-80d-24-2mp-digital-slr-camera-black-ef-s-18-135mm-f-3-5-5-6-image-stabilization-usm-lens-kit/)
12:13:41	112946/112946	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:43:36%20GMT	http://localhost/wordpress/brand/canon/	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/brand/canon/index.html	(from http://localhost/wordpress/product/canon-eos-1500d-24-1-digital-slr-camera-black-with-ef-s18-55-is-ii-lens/)
12:13:41	3523/3523	---M--	200	added ('OK')	text/xml	date:Thu,%2016%20Dec%202021%2006:43:39%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fcanon-eos-80d-24-2mp-digital-slr-camera-black-ef-s-18-135mm-f-3-5-5-6-image-stabilization-usm-lens-kit%2F&format=xml	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/oembed/1.0/embede02d	(from http://localhost/wordpress/product/canon-eos-80d-24-2mp-digital-slr-camera-black-ef-s-18-135mm-f-3-5-5-6-image-stabilization-usm-lens-kit/)
12:13:43	1001/1001	---M--	200	added ('OK')	application/rss+xml	etag:%22109b69a8afe4e1e0f01c4b83edae0a03%22	http://localhost/wordpress/product/canon-eos-80d-24-2mp-digital-slr-camera-black-ef-s-18-55mm-stm-lens-kit-memory-card/feed/	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product/canon-eos-80d-24-2mp-digital-slr-camera-black-ef-s-18-55mm-stm-lens-kit-memory-card/feed/index.html	(from http://localhost/wordpress/product/canon-eos-80d-24-2mp-digital-slr-camera-black-ef-s-18-55mm-stm-lens-kit-memory-card/)
12:13:43	36775/36775	---M--	200	added ('OK')	image/jpeg	etag:%228fa7-5d05a755dbab9%22	http://localhost/wordpress/wp-content/uploads/2021/11/canon-eos-80d-242mp-digital-slr-camera-black-ef-s-18-55mm-stm-lens-kit-.jpg	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-content/uploads/2021/11/canon-eos-80d-242mp-digital-slr-camera-black-ef-s-18-55mm-stm-lens-kit-.jpg	(from http://localhost/wordpress/product/canon-eos-80d-24-2mp-digital-slr-camera-black-ef-s-18-55mm-stm-lens-kit-memory-card/)
12:13:44	13741/13741	---MC-	200	added ('OK')	application/json	date:Thu,%2016%20Dec%202021%2006:43:42%20GMT	http://localhost/wordpress/wp-json/wp/v2/product/1331	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/wp/v2/product/1331.json	(from http://localhost/wordpress/product/canon-eos-80d-24-2mp-digital-slr-camera-black-ef-s-18-55mm-stm-lens-kit-memory-card/)
12:13:44	3313/3313	---M--	200	added ('OK')	application/json	date:Thu,%2016%20Dec%202021%2006:43:43%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fcanon-eos-80d-24-2mp-digital-slr-camera-black-ef-s-18-55mm-stm-lens-kit-memory-card%2F	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/oembed/1.0/embedcfa9.json	(from http://localhost/wordpress/product/canon-eos-80d-24-2mp-digital-slr-camera-black-ef-s-18-55mm-stm-lens-kit-memory-card/)
12:13:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Dec%202021%2006:43:43%20GMT	http://localhost/wordpress/?p=1331	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/index4ac2.html	(from http://localhost/wordpress/product/canon-eos-80d-24-2mp-digital-slr-camera-black-ef-s-18-55mm-stm-lens-kit-memory-card/)
12:13:45	3446/3446	---M--	200	added ('OK')	text/xml	date:Thu,%2016%20Dec%202021%2006:43:44%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fcanon-eos-80d-24-2mp-digital-slr-camera-black-ef-s-18-55mm-stm-lens-kit-memory-card%2F&format=xml	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/oembed/1.0/embedbc17	(from http://localhost/wordpress/product/canon-eos-80d-24-2mp-digital-slr-camera-black-ef-s-18-55mm-stm-lens-kit-memory-card/)
12:13:49	776/776	---M--	200	added ('OK')	application/rss+xml	etag:%22109b69a8afe4e1e0f01c4b83edae0a03%22	http://localhost/wordpress/product/canon-dslr/feed/	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product/canon-dslr/feed/index.html	(from http://localhost/wordpress/product/canon-dslr/)
12:13:49	7148/7148	---M--	200	added ('OK')	application/json	date:Thu,%2016%20Dec%202021%2006:43:46%20GMT	http://localhost/wordpress/wp-json/wp/v2/product/1609	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/wp/v2/product/1609.json	(from http://localhost/wordpress/product/canon-dslr/)
12:13:49	234364/234364	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:43:45%20GMT	http://localhost/wordpress/?product-page=1	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/index663d.html	(from http://localhost/wordpress/?product-page=2)
12:13:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Dec%202021%2006:43:49%20GMT	http://localhost/wordpress/?p=1609	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/index1e14.html	(from http://localhost/wordpress/product/canon-dslr/)
12:13:50	2321/2321	---M--	200	added ('OK')	application/json	date:Thu,%2016%20Dec%202021%2006:43:49%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fcanon-dslr%2F	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/oembed/1.0/embed3876.json	(from http://localhost/wordpress/product/canon-dslr/)
12:13:51	2407/2407	---M--	200	added ('OK')	text/xml	date:Thu,%2016%20Dec%202021%2006:43:50%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fcanon-dslr%2F&format=xml	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/oembed/1.0/embed5a3f	(from http://localhost/wordpress/product/canon-dslr/)
12:13:51	108353/108353	---M--	200	added ('OK')	text/css	etag:%221a741-5d00d5afcd825%22	http://localhost/wordpress/wp-content/plugins/content-egg/res/bootstrap/css/egg-bootstrap.min.css?ver=9.2.3	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-content/plugins/content-egg/res/bootstrap/css/egg-bootstrap.minc6a3.css	(from http://localhost/wordpress/product/canon-dslr/)
12:13:53	13344/13344	---M--	200	added ('OK')	text/css	etag:%223420-5d00d5afda732%22	http://localhost/wordpress/wp-content/plugins/content-egg/res/css/products.css?ver=9.2.3	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-content/plugins/content-egg/res/css/productsc6a3.css	(from http://localhost/wordpress/product/canon-dslr/)
12:13:55	30249/30249	---M--	200	added ('OK')	image/jpeg	etag:%227629-5d0a49712d658%22	http://localhost/wordpress/wp-content/uploads/2021/11/hp-14-11th-gen-intel-core-i5-processor-14-inches-hd-gaming-laptop-8gb-512gb.jpg	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-content/uploads/2021/11/hp-14-11th-gen-intel-core-i5-processor-14-inches-hd-gaming-laptop-8gb-512gb.jpg	(from http://localhost/wordpress/product/hp-14-11th-gen-intel-core-i5-processor-14-inches-hd-gaming-laptop-8gb-512gb-ssd-windows-10-ms-office-natural-silver-1-46kg-14s-dq2535tu/)
12:13:55	1155/1155	---M--	200	added ('OK')	application/rss+xml	etag:%22109b69a8afe4e1e0f01c4b83edae0a03%22	http://localhost/wordpress/product/hp-14-11th-gen-intel-core-i5-processor-14-inches-hd-gaming-laptop-8gb-512gb-ssd-windows-10-ms-office-natural-silver-1-46kg-14s-dq2535tu/feed/	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product/hp-14-11th-gen-intel-core-i5-processor-14-inches-hd-gaming-laptop-8gb-512gb-ssd-windows-10-ms-office-natural-silver-1-46kg-14s-dq2535tu/feed/index.html	(from http://localhost/wordpress/product/hp-14-11th-gen-intel-core-i5-processor-14-inches-hd-gaming-laptop-8gb-512gb-ssd-windows-10-ms-office-natural-silver-1-46kg-14s-dq2535tu/)
12:13:55	15166/15166	---MC-	200	added ('OK')	application/json	date:Thu,%2016%20Dec%202021%2006:43:53%20GMT	http://localhost/wordpress/wp-json/wp/v2/product/1608	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/wp/v2/product/1608.json	(from http://localhost/wordpress/product/hp-14-11th-gen-intel-core-i5-processor-14-inches-hd-gaming-laptop-8gb-512gb-ssd-windows-10-ms-office-natural-silver-1-46kg-14s-dq2535tu/)
12:13:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Dec%202021%2006:43:55%20GMT	http://localhost/wordpress/?p=1608	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/index735b.html	(from http://localhost/wordpress/product/hp-14-11th-gen-intel-core-i5-processor-14-inches-hd-gaming-laptop-8gb-512gb-ssd-windows-10-ms-office-natural-silver-1-46kg-14s-dq2535tu/)
12:13:56	3537/3537	---M--	200	added ('OK')	application/json	date:Thu,%2016%20Dec%202021%2006:43:55%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fhp-14-11th-gen-intel-core-i5-processor-14-inches-hd-gaming-laptop-8gb-512gb-ssd-windows-10-ms-office-natural-silver-1-46kg-14s-dq2535tu%2F	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/oembed/1.0/embeda9c5.json	(from http://localhost/wordpress/product/hp-14-11th-gen-intel-core-i5-processor-14-inches-hd-gaming-laptop-8gb-512gb-ssd-windows-10-ms-office-natural-silver-1-46kg-14s-dq2535tu/)
12:13:57	3658/3658	---M--	200	added ('OK')	text/xml	date:Thu,%2016%20Dec%202021%2006:43:56%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fhp-14-11th-gen-intel-core-i5-processor-14-inches-hd-gaming-laptop-8gb-512gb-ssd-windows-10-ms-office-natural-silver-1-46kg-14s-dq2535tu%2F&format=xml	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/oembed/1.0/embeddc31	(from http://localhost/wordpress/product/hp-14-11th-gen-intel-core-i5-processor-14-inches-hd-gaming-laptop-8gb-512gb-ssd-windows-10-ms-office-natural-silver-1-46kg-14s-dq2535tu/)
12:13:57	22732/22732	---M--	200	added ('OK')	image/jpeg	etag:%2258cc-5d0a49712d658%22	http://localhost/wordpress/wp-content/uploads/2021/11/hp-15-thin-light-11th-gen-intel-core-i5-1135g7-156-inches-fhd-laptop-8gb.jpg	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-content/uploads/2021/11/hp-15-thin-light-11th-gen-intel-core-i5-1135g7-156-inches-fhd-laptop-8gb.jpg	(from http://localhost/wordpress/product/hp-15-thin-light-11th-gen-intel-core-i5-1135g7-15-6-inches-fhd-laptop-8gb-ddr4-1tb-hdd-windows-10-home-ms-office-integrated-graphics-fpr-15/)
12:13:59	1183/1183	---M--	200	added ('OK')	application/rss+xml	etag:%22109b69a8afe4e1e0f01c4b83edae0a03%22	http://localhost/wordpress/product/hp-15-thin-light-11th-gen-intel-core-i5-1135g7-15-6-inches-fhd-laptop-8gb-ddr4-1tb-hdd-windows-10-home-ms-office-integrated-graphics-fpr-15/feed/	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product/hp-15-thin-light-11th-gen-intel-core-i5-1135g7-15-6-inches-fhd-laptop-8gb-ddr4-1tb-hdd-windows-10-home-ms-office-integrated-graphics-fpr-15/feed/index.html	(from http://localhost/wordpress/product/hp-15-thin-light-11th-gen-intel-core-i5-1135g7-15-6-inches-fhd-laptop-8gb-ddr4-1tb-hdd-windows-10-home-ms-office-integrated-graphics-fpr-15/)
12:13:59	15514/15514	---MC-	200	added ('OK')	application/json	date:Thu,%2016%20Dec%202021%2006:43:57%20GMT	http://localhost/wordpress/wp-json/wp/v2/product/1607	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/wp/v2/product/1607.json	(from http://localhost/wordpress/product/hp-15-thin-light-11th-gen-intel-core-i5-1135g7-15-6-inches-fhd-laptop-8gb-ddr4-1tb-hdd-windows-10-home-ms-office-integrated-graphics-fpr-15/)
12:13:59	3612/3612	---M--	200	added ('OK')	application/json	date:Thu,%2016%20Dec%202021%2006:43:58%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fhp-15-thin-light-11th-gen-intel-core-i5-1135g7-15-6-inches-fhd-laptop-8gb-ddr4-1tb-hdd-windows-10-home-ms-office-integrated-graphics-fpr-15%2F	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/oembed/1.0/embed4511.json	(from http://localhost/wordpress/product/hp-15-thin-light-11th-gen-intel-core-i5-1135g7-15-6-inches-fhd-laptop-8gb-ddr4-1tb-hdd-windows-10-home-ms-office-integrated-graphics-fpr-15/)
12:14:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Dec%202021%2006:43:59%20GMT	http://localhost/wordpress/?p=1607	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/index8cc3.html	(from http://localhost/wordpress/product/hp-15-thin-light-11th-gen-intel-core-i5-1135g7-15-6-inches-fhd-laptop-8gb-ddr4-1tb-hdd-windows-10-home-ms-office-integrated-graphics-fpr-15/)
12:14:01	3749/3749	---M--	200	added ('OK')	text/xml	date:Thu,%2016%20Dec%202021%2006:43:59%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fhp-15-thin-light-11th-gen-intel-core-i5-1135g7-15-6-inches-fhd-laptop-8gb-ddr4-1tb-hdd-windows-10-home-ms-office-integrated-graphics-fpr-15%2F&format=xml	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/oembed/1.0/embedc840	(from http://localhost/wordpress/product/hp-15-thin-light-11th-gen-intel-core-i5-1135g7-15-6-inches-fhd-laptop-8gb-ddr4-1tb-hdd-windows-10-home-ms-office-integrated-graphics-fpr-15/)
12:14:01	23076/23076	---M--	200	added ('OK')	image/jpeg	etag:%225a24-5d0a49712ce8d%22	http://localhost/wordpress/wp-content/uploads/2021/11/hp-15-2021-amd-ryzen-3-3250-8-gb-ram-1tb-hdd-256gb-ssd-156-inches-fhd.jpg	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-content/uploads/2021/11/hp-15-2021-amd-ryzen-3-3250-8-gb-ram-1tb-hdd-256gb-ssd-156-inches-fhd.jpg	(from http://localhost/wordpress/product/hp-15-2021-amd-ryzen-3-3250-8-gb-ram-1tb-hdd-256gb-ssd-15-6-inches-fhd-screen-windows-10-ms-office-thin-light-laptop-1-82kg/)
12:14:02	14910/14910	---MC-	200	added ('OK')	application/json	date:Thu,%2016%20Dec%202021%2006:44:01%20GMT	http://localhost/wordpress/wp-json/wp/v2/product/1606	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/wp/v2/product/1606.json	(from http://localhost/wordpress/product/hp-15-2021-amd-ryzen-3-3250-8-gb-ram-1tb-hdd-256gb-ssd-15-6-inches-fhd-screen-windows-10-ms-office-thin-light-laptop-1-82kg/)
12:14:02	1138/1138	---M--	200	added ('OK')	application/rss+xml	etag:%22109b69a8afe4e1e0f01c4b83edae0a03%22	http://localhost/wordpress/product/hp-15-2021-amd-ryzen-3-3250-8-gb-ram-1tb-hdd-256gb-ssd-15-6-inches-fhd-screen-windows-10-ms-office-thin-light-laptop-1-82kg/feed/	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product/hp-15-2021-amd-ryzen-3-3250-8-gb-ram-1tb-hdd-256gb-ssd-15-6-inches-fhd-screen-windows-10-ms-office-thin-light-laptop-1-82kg/feed/index.html	(from http://localhost/wordpress/product/hp-15-2021-amd-ryzen-3-3250-8-gb-ram-1tb-hdd-256gb-ssd-15-6-inches-fhd-screen-windows-10-ms-office-thin-light-laptop-1-82kg/)
12:14:03	3520/3520	---M--	200	added ('OK')	application/json	date:Thu,%2016%20Dec%202021%2006:44:02%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fhp-15-2021-amd-ryzen-3-3250-8-gb-ram-1tb-hdd-256gb-ssd-15-6-inches-fhd-screen-windows-10-ms-office-thin-light-laptop-1-82kg%2F	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/oembed/1.0/embed3073.json	(from http://localhost/wordpress/product/hp-15-2021-amd-ryzen-3-3250-8-gb-ram-1tb-hdd-256gb-ssd-15-6-inches-fhd-screen-windows-10-ms-office-thin-light-laptop-1-82kg/)
12:14:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Dec%202021%2006:44:02%20GMT	http://localhost/wordpress/?p=1606	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/index082e.html	(from http://localhost/wordpress/product/hp-15-2021-amd-ryzen-3-3250-8-gb-ram-1tb-hdd-256gb-ssd-15-6-inches-fhd-screen-windows-10-ms-office-thin-light-laptop-1-82kg/)
12:14:04	3657/3657	---M--	200	added ('OK')	text/xml	date:Thu,%2016%20Dec%202021%2006:44:03%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fhp-15-2021-amd-ryzen-3-3250-8-gb-ram-1tb-hdd-256gb-ssd-15-6-inches-fhd-screen-windows-10-ms-office-thin-light-laptop-1-82kg%2F&format=xml	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/oembed/1.0/embed8700	(from http://localhost/wordpress/product/hp-15-2021-amd-ryzen-3-3250-8-gb-ram-1tb-hdd-256gb-ssd-15-6-inches-fhd-screen-windows-10-ms-office-thin-light-laptop-1-82kg/)
12:14:05	30249/30249	---M--	200	added ('OK')	image/jpeg	etag:%227629-5d0a496ad46be%22	http://localhost/wordpress/wp-content/uploads/2021/11/hp-14-2021-11th-gen-intel-core-i3-laptop-with-alexa-built-in-8gb-ram-.jpg	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-content/uploads/2021/11/hp-14-2021-11th-gen-intel-core-i3-laptop-with-alexa-built-in-8gb-ram-.jpg	(from http://localhost/wordpress/product/hp-14-2021-11th-gen-intel-core-i3-laptop-with-alexa-built-in-8gb-ram-256gb-ssd-14-inch-35-6-cm-fhd-screen-windows-10-ms-office-14s/)
12:14:06	14829/14829	---MC-	200	added ('OK')	application/json	date:Thu,%2016%20Dec%202021%2006:44:05%20GMT	http://localhost/wordpress/wp-json/wp/v2/product/1602	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/wp/v2/product/1602.json	(from http://localhost/wordpress/product/hp-14-2021-11th-gen-intel-core-i3-laptop-with-alexa-built-in-8gb-ram-256gb-ssd-14-inch-35-6-cm-fhd-screen-windows-10-ms-office-14s/)
12:14:06	1155/1155	---M--	200	added ('OK')	application/rss+xml	etag:%22109b69a8afe4e1e0f01c4b83edae0a03%22	http://localhost/wordpress/product/hp-14-2021-11th-gen-intel-core-i3-laptop-with-alexa-built-in-8gb-ram-256gb-ssd-14-inch-35-6-cm-fhd-screen-windows-10-ms-office-14s/feed/	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product/hp-14-2021-11th-gen-intel-core-i3-laptop-with-alexa-built-in-8gb-ram-256gb-ssd-14-inch-35-6-cm-fhd-screen-windows-10-ms-office-14s/feed/index.html	(from http://localhost/wordpress/product/hp-14-2021-11th-gen-intel-core-i3-laptop-with-alexa-built-in-8gb-ram-256gb-ssd-14-inch-35-6-cm-fhd-screen-windows-10-ms-office-14s/)
